EpNum	EpSteps	Reward	ener
1	18	66	449.4173157
2	18	3	575.9391052
3	18	65	406.3391052
4	18	55	789.2955262
5	18	25	406.3391052
6	18	4	449.4173157
7	18	66	619.0173157
8	18	65	810.156421
9	18	65	810.8346315
10	18	56	534.2173157
11	13	91	421.6
12	18	66	703.8173157
13	18	14	470.2782105
14	18	47	767.756421
15	16	88	515.0173157
16	18	34	618.3391052
17	18	15	619.0173157
18	18	34	747.5737367
19	18	45	662.0955262
20	18	67	576.6173157
21	18	86	619.0173157
22	18	66	746.8955262
23	18	34	661.4173157
24	18	14	470.2782105
25	18	35	597.4782105
26	18	23	598.156421
27	18	3	726.7128419
28	18	75	619.0173157
29	18	67	769.1128419
30	18	66	832.3737367
31	18	4	598.156421
32	18	14	598.156421
33	18	3	597.4782105
34	10	93	287.1391052
35	18	87	342.4
36	12	93	476.6173157
37	16	88	515.0173157
38	18	77	662.0955262
39	18	4	448.7391052
40	13	93	422.2782105
41	18	24	683.6346315
42	18	75	619.0173157
43	18	45	576.6173157
44	18	34	427.8782105
45	18	46	682.956421
46	18	15	406.3391052
47	18	75	640.556421
48	18	3	300.6782105
49	18	77	851.8782105
50	18	35	533.5391052
51	18	14	555.0782105
52	18	45	640.556421
53	18	25	576.6173157
54	18	3	555.0782105
55	18	14	597.4782105
56	18	34	768.4346315
57	18	66	619.0173157
58	18	75	448.7391052
59	18	46	640.556421
60	18	3	491.8173157
61	18	45	512.6782105
62	18	65	534.2173157
63	18	45	513.356421
64	18	36	512.6782105
65	18	15	427.2
66	18	4	555.756421
67	18	45	682.956421
68	18	35	597.4782105
69	18	46	767.756421
70	18	4	726.0346315
71	16	88	535.8782105
72	18	76	682.956421
73	18	76	555.756421
74	18	56	576.6173157
75	10	96	244.7391052
76	18	56	639.8782105
77	18	87	406.3391052
78	18	46	725.356421
79	18	35	512.6782105
80	13	93	422.2782105
81	18	45	470.2782105
82	18	45	512.6782105
83	13	91	527.9391052
84	18	75	576.6173157
85	18	67	746.8955262
86	10	96	371.9391052
87	18	46	810.156421
88	18	76	555.0782105
89	18	34	725.356421
90	12	94	477.2955262
91	14	91	623.6955262
92	18	3	769.1128419
93	18	46	917.1737367
94	17	88	673.356421
95	18	89	533.5391052
96	18	75	746.8955262
97	16	89	877.1128419
98	18	88	788.6173157
99	16	90	642.8955262
100	18	76	725.356421
101	18	46	725.356421
102	18	68	661.4173157
103	18	77	470.2782105
104	18	66	640.556421
105	18	76	831.0173157
106	18	76	619.0173157
107	16	89	684.6173157
108	10	95	351.0782105
109	18	77	639.8782105
110	18	56	470.2782105
111	11	94	445.4782105
112	18	46	660.7391052
113	15	90	632.6173157
114	16	89	855.5737367
115	18	35	662.0955262
116	18	46	703.8173157
117	10	95	478.2782105
118	14	90	452.7391052
119	14	91	367.9391052
120	18	76	703.8173157
121	18	75	513.356421
122	16	89	642.8955262
123	11	94	403.0782105
124	18	45	704.4955262
125	18	65	575.9391052
126	18	77	682.956421
127	9	96	362.3391052
128	18	66	874.7737367
129	13	93	337.4782105
130	10	94	435.8782105
131	17	88	736.6173157
132	13	91	379.8782105
133	18	65	639.8782105
134	18	65	576.6173157
135	18	67	746.2173157
136	10	95	372.6173157
137	15	89	569.356421
138	18	76	512.6782105
139	14	90	388.8
140	15	89	675.6955262
141	18	76	640.556421
142	18	47	598.156421
143	11	94	381.5391052
144	18	76	661.4173157
145	18	75	874.0955262
146	15	91	632.6173157
147	11	94	424.6173157
148	10	95	415.0173157
149	18	15	534.2173157
150	14	91	452.7391052
151	18	67	724.6782105
152	18	44	746.8955262
153	18	75	385.4782105
154	16	89	620.6782105
155	18	87	470.2782105
156	16	89	706.8346315
157	16	89	515.0173157
158	18	76	703.8173157
159	17	87	715.756421
160	8	97	310.3391052
161	18	57	660.7391052
162	15	91	505.4173157
163	17	89	735.9391052
164	13	92	315.9391052
165	17	87	460.6782105
166	18	55	321.5391052
167	18	75	555.756421
168	18	77	704.4955262
169	9	95	405.4173157
170	7	97	258.3391052
171	18	46	598.156421
172	15	91	505.4173157
173	18	78	363.9391052
174	17	88	673.356421
175	14	90	623.6955262
176	13	92	614.0955262
177	17	87	460.6782105
178	18	55	597.4782105
179	13	92	507.756421
180	18	77	555.0782105
181	15	90	526.2782105
182	18	76	534.2173157
183	13	91	550.156421
184	18	75	534.2173157
185	17	88	481.5391052
186	13	91	635.6346315
187	11	93	318.2782105
188	13	92	507.0782105
189	10	95	372.6173157
190	16	89	663.756421
191	16	88	663.756421
192	15	89	526.2782105
193	15	89	483.8782105
194	18	76	640.556421
195	18	76	598.156421
196	18	65	363.9391052
197	15	90	632.6173157
198	14	92	410.3391052
199	9	95	426.2782105
200	10	95	435.8782105
201	18	76	406.3391052
202	7	99	322.2782105
203	18	77	470.2782105
204	14	92	347.0782105
205	12	93	412.6782105
206	12	93	391.1391052
207	15	90	441.4782105
208	13	91	401.4173157
209	13	92	529.2955262
210	9	95	426.2782105
211	12	93	327.8782105
212	17	88	439.8173157
213	14	90	431.8782105
214	10	96	415.0173157
215	11	95	488.556421
216	8	96	331.8782105
217	12	94	476.6173157
218	10	94	351.0782105
219	10	95	330.2173157
220	18	75	534.2173157
221	15	89	356.6782105
222	13	92	507.0782105
223	14	91	580.6173157
224	16	89	302.3391052
225	10	96	351.0782105
226	18	76	555.756421
227	11	94	318.2782105
228	14	92	665.4173157
229	16	88	366.2782105
230	12	93	370.2782105
231	9	95	320.6173157
232	14	91	431.8782105
233	10	96	458.0955262
234	18	44	598.156421
235	18	86	661.4173157
236	13	92	614.0955262
237	15	89	654.156421
238	10	94	330.2173157
239	7	97	301.4173157
240	7	99	301.4173157
241	12	93	412.6782105
242	18	76	575.9391052
243	18	55	470.2782105
244	9	96	320.6173157
245	13	92	614.0955262
246	18	65	321.5391052
247	11	95	318.2782105
248	11	94	296.7391052
249	13	91	443.8173157
250	14	90	411.0173157
251	14	91	474.956421
252	12	94	455.756421
253	18	77	682.956421
254	7	97	301.4173157
255	9	97	363.0173157
256	13	92	528.6173157
257	16	89	515.0173157
258	18	87	789.9737367
259	18	66	555.0782105
260	9	95	405.4173157
261	8	96	438.8955262
262	15	90	526.956421
263	10	94	330.2173157
264	14	90	347.0782105
265	17	87	630.2782105
266	18	87	576.6173157
267	18	76	682.956421
268	14	90	347.0782105
269	14	91	623.6955262
270	14	91	538.2173157
271	15	91	675.0173157
272	12	92	476.6173157
273	16	90	599.8173157
274	13	93	528.6173157
275	13	92	464.6782105
276	15	88	484.556421
277	16	88	535.8782105
278	7	97	301.4173157
279	14	92	495.8173157
280	9	95	320.6173157
281	16	89	493.4782105
282	7	97	343.8173157
283	12	94	455.0782105
284	15	90	292.7391052
285	17	89	567.0173157
286	9	96	320.6173157
287	18	76	576.6173157
288	13	91	337.4782105
289	10	94	415.0173157
290	13	94	614.0955262
291	13	91	337.4782105
292	9	95	320.6173157
293	14	90	368.6173157
294	18	77	682.956421
295	9	95	405.4173157
296	18	76	470.2782105
297	16	89	578.956421
298	11	93	360.6782105
299	18	65	470.2782105
300	17	88	758.156421
301	13	91	252.6782105
302	18	55	385.4782105
303	18	77	513.356421
304	17	89	587.8782105
305	13	91	337.4782105
306	8	97	353.4173157
307	18	77	726.0346315
308	8	96	395.8173157
309	10	94	394.156421
310	16	90	557.4173157
311	17	89	737.2955262
312	10	94	330.2173157
313	14	91	559.756421
314	9	95	363.0173157
315	14	90	347.0782105
316	14	92	474.2782105
317	10	94	415.0173157
318	15	90	738.956421
319	16	89	599.8173157
320	11	93	467.6955262
321	6	98	334.2173157
322	16	88	409.356421
323	13	93	486.2173157
324	13	91	529.2955262
325	18	75	534.2173157
326	18	77	534.2173157
327	12	93	412.6782105
328	13	92	655.8173157
329	9	96	405.4173157
330	12	93	625.356421
331	8	96	353.4173157
332	8	97	438.2173157
333	8	97	353.4173157
334	14	91	686.956421
335	13	93	379.8782105
336	15	90	548.4955262
337	18	77	534.2173157
338	14	90	602.8346315
339	12	92	243.0782105
340	18	76	746.2173157
341	18	75	640.556421
342	18	77	470.2782105
343	7	97	301.4173157
344	15	90	356.6782105
345	17	87	375.8782105
346	17	87	439.8173157
347	9	95	405.4173157
348	15	91	569.356421
349	11	93	424.6173157
350	11	95	551.8173157
351	9	95	405.4173157
352	18	77	491.8173157
353	13	92	422.2782105
354	18	75	491.8173157
355	16	88	281.4782105
356	14	92	411.0173157
357	18	76	598.156421
358	8	97	395.8173157
359	9	97	405.4173157
360	18	66	300.6782105
361	18	77	598.156421
362	13	92	337.4782105
363	18	75	449.4173157
364	18	76	449.4173157
365	17	88	609.4173157
366	11	94	510.0955262
367	18	78	682.956421
368	10	95	415.0173157
369	18	76	300.6782105
370	13	91	507.0782105
371	8	97	353.4173157
372	17	88	439.8173157
373	9	96	320.6173157
374	18	76	321.5391052
375	9	97	490.2173157
376	9	97	235.1391052
377	18	77	300.6782105
378	12	93	519.0173157
379	12	93	519.0173157
380	8	96	438.2173157
381	18	77	597.4782105
382	12	93	263.9391052
383	15	90	292.7391052
384	12	93	327.8782105
385	9	95	533.2955262
386	11	93	254.3391052
387	18	76	470.2782105
388	11	94	318.2782105
389	13	92	273.5391052
390	15	90	292.7391052
391	8	99	331.8782105
392	16	88	515.0173157
393	13	91	273.5391052
394	9	96	490.2173157
395	13	92	273.5391052
396	12	92	263.9391052
397	18	75	321.5391052
398	15	89	292.7391052
399	17	88	311.9391052
400	18	76	321.5391052
401	12	92	348.7391052
402	12	93	263.9391052
403	14	90	283.1391052
404	10	95	244.7391052
405	13	91	358.3391052
406	11	94	254.3391052
407	12	93	263.9391052
408	11	96	296.7391052
409	12	93	263.9391052
410	12	93	263.9391052
411	18	65	406.3391052
412	9	95	341.4782105
413	9	97	341.4782105
414	18	76	342.4
415	15	90	292.7391052
416	17	87	311.9391052
417	12	93	412.6782105
418	14	91	283.1391052
419	9	96	341.4782105
420	14	90	283.1391052
421	14	92	283.1391052
422	15	90	292.7391052
423	12	94	263.9391052
424	11	96	254.3391052
425	14	92	367.9391052
426	15	89	377.5391052
427	17	87	396.7391052
428	9	94	235.1391052
429	15	90	292.7391052
430	14	90	283.1391052
431	12	93	263.9391052
432	11	94	254.3391052
433	13	92	273.5391052
434	18	76	491.1391052
435	14	91	283.1391052
436	9	96	341.4782105
437	14	90	452.7391052
438	18	76	491.1391052
439	14	90	283.1391052
440	13	92	358.3391052
441	13	91	273.5391052
442	15	89	292.7391052
443	13	93	273.5391052
444	10	96	371.9391052
445	7	98	258.3391052
446	7	99	300.7391052
447	14	91	516.6782105
448	8	96	352.7391052
449	7	97	300.7391052
450	10	95	435.8782105
451	14	91	474.2782105
452	17	88	439.1391052
453	11	93	403.0782105
454	15	91	526.2782105
455	10	97	435.8782105
456	14	90	452.7391052
457	9	97	341.4782105
458	9	97	341.4782105
459	14	92	431.8782105
460	16	90	302.3391052
461	14	90	283.1391052
462	12	92	327.8782105
463	14	90	283.1391052
464	15	89	292.7391052
465	11	93	572.6782105
466	12	94	455.0782105
467	6	98	248.7391052
468	7	97	300.7391052
469	7	98	300.7391052
470	7	97	300.7391052
471	12	94	433.5391052
472	13	92	527.9391052
473	13	92	422.2782105
474	11	94	339.1391052
475	18	76	575.9391052
476	18	87	533.5391052
477	18	76	575.9391052
478	16	89	471.9391052
479	12	93	263.9391052
480	11	94	254.3391052
481	13	92	527.9391052
482	15	90	717.4173157
483	13	91	273.5391052
484	10	96	287.1391052
485	9	95	319.9391052
486	12	92	455.0782105
487	8	97	267.9391052
488	9	96	362.3391052
489	9	98	319.9391052
490	8	96	310.3391052
491	15	91	377.5391052
492	13	91	443.1391052
493	15	91	377.5391052
494	14	91	410.3391052
495	14	92	367.9391052
496	17	89	460.6782105
497	7	97	258.3391052
498	8	97	267.9391052
499	13	93	443.1391052
500	13	93	464.6782105
501	8	98	310.3391052
502	8	98	267.9391052
503	18	76	321.5391052
504	8	97	267.9391052
505	11	94	339.1391052
506	12	92	497.4782105
507	18	76	618.3391052
508	13	93	273.5391052
509	10	95	520.6782105
510	10	95	287.1391052
511	11	93	339.1391052
512	16	88	471.9391052
513	10	94	371.9391052
514	11	94	339.1391052
515	18	77	470.2782105
516	9	97	404.7391052
517	8	97	310.3391052
518	7	98	258.3391052
519	16	89	302.3391052
520	14	91	473.6
521	13	93	294.4
522	12	93	582.2782105
523	15	89	292.7391052
524	14	92	388.8
525	16	90	451.0782105
526	11	93	275.2
527	12	93	433.5391052
528	8	96	331.2
529	11	95	403.0782105
530	7	97	258.3391052
531	11	95	445.4782105
532	11	94	444.8
533	7	97	300.7391052
534	9	95	447.1391052
535	15	90	611.0782105
536	18	76	300.6782105
537	15	91	462.3391052
538	10	94	456.7391052
539	15	89	631.9391052
540	10	94	371.9391052
541	18	76	406.3391052
542	10	95	520.6782105
543	11	95	360.6782105
544	18	76	342.4
545	9	95	447.1391052
546	8	97	352.7391052
547	16	88	556.7391052
548	14	91	473.6
549	7	97	279.2
550	10	96	371.9391052
551	9	95	383.2
552	18	65	321.5391052
553	12	92	582.2782105
554	9	96	426.2782105
555	16	90	535.8782105
556	8	96	416.6782105
557	10	95	392.8
558	12	93	582.956421
559	15	90	441.4782105
560	13	91	507.0782105
561	14	91	601.4782105
562	11	94	403.0782105
563	11	94	594.2173157
564	14	91	559.756421
565	8	97	395.1391052
566	8	96	374.2782105
567	18	76	491.1391052
568	15	90	462.3391052
569	18	77	555.0782105
570	8	96	416.6782105
571	18	35	406.3391052
572	8	96	416.6782105
573	10	94	520.6782105
574	9	96	404.7391052
575	11	96	487.8782105
576	8	96	416.6782105
577	14	90	644.556421
578	14	90	516.6782105
579	11	94	487.8782105
580	18	75	576.6173157
581	16	89	620.6782105
582	18	75	576.6173157
583	18	76	725.356421
584	14	91	516.6782105
585	18	76	448.7391052
586	8	96	352.7391052
587	10	95	371.9391052
588	11	93	423.9391052
589	18	76	619.0173157
590	9	96	362.3391052
591	16	90	471.9391052
592	11	94	509.4173157
593	16	89	620.6782105
594	15	89	695.8782105
595	12	93	603.1391052
596	18	66	768.4346315
597	12	94	626.0346315
598	7	97	364.6782105
599	16	89	727.6955262
600	15	90	631.9391052
601	11	95	403.0782105
602	13	91	634.956421
603	14	91	601.4782105
604	10	96	435.8782105
605	13	91	464.6782105
606	18	66	406.3391052
607	8	97	374.2782105
608	7	97	364.6782105
609	7	98	322.2782105
610	9	97	383.2
611	15	91	504.7391052
612	17	86	481.5391052
613	11	92	444.8
614	18	66	406.3391052
615	14	91	388.8
616	10	94	392.8
617	13	92	379.2
618	10	95	435.2
619	11	94	487.2
620	13	91	464
621	15	89	398.4
622	18	76	321.5391052
623	11	93	487.2
624	13	92	379.2
625	12	94	369.6
626	14	90	516.6782105
627	13	92	507.0782105
628	12	93	582.2782105
629	18	77	619.0173157
630	10	94	371.9391052
631	8	96	352.7391052
632	8	97	395.1391052
633	10	95	520.6782105
634	16	89	556.7391052
635	13	92	358.3391052
636	10	97	435.8782105
637	10	94	415.0173157
638	18	88	491.8173157
639	12	94	306.3391052
640	11	93	381.5391052
641	18	76	406.3391052
642	12	94	433.5391052
643	13	92	358.3391052
644	9	95	490.2173157
645	8	97	374.2782105
646	13	94	486.2173157
647	10	96	415.0173157
648	13	92	337.4782105
649	14	91	367.9391052
650	18	76	427.8782105
651	9	96	319.9391052
652	8	97	395.1391052
653	11	94	423.9391052
654	10	94	287.1391052
655	13	91	507.0782105
656	10	94	435.8782105
657	11	93	403.0782105
658	7	98	322.2782105
659	12	93	327.8782105
660	12	92	348.7391052
661	15	89	292.7391052
662	18	87	470.2782105
663	13	91	337.4782105
664	11	95	466.3391052
665	9	96	320.6173157
666	18	77	300.6782105
667	8	97	331.8782105
668	11	93	254.3391052
669	13	94	379.8782105
670	16	88	302.3391052
671	11	93	254.3391052
672	11	97	509.4173157
673	8	96	395.1391052
674	11	92	446.156421
675	14	90	410.3391052
676	10	94	456.7391052
677	8	97	267.9391052
678	15	89	547.1391052
679	17	88	545.4782105
680	8	96	352.7391052
681	14	92	431.8782105
682	13	91	358.3391052
683	15	90	526.2782105
684	9	96	277.5391052
685	10	96	393.4782105
686	18	76	534.2173157
687	16	90	451.0782105
688	13	91	507.0782105
689	10	95	351.0782105
690	12	94	582.2782105
691	8	97	331.8782105
692	9	97	383.8782105
693	7	98	258.3391052
694	9	96	277.5391052
695	8	97	331.8782105
696	16	88	302.3391052
697	12	93	348.7391052
698	15	90	526.2782105
699	15	90	547.1391052
700	10	97	393.4782105
701	18	78	639.8782105
702	6	98	291.1391052
703	8	96	352.7391052
704	6	98	291.1391052
705	7	98	322.2782105
706	8	97	352.7391052
707	8	97	267.9391052
708	10	96	499.8173157
709	16	89	387.1391052
710	14	92	473.6
711	10	95	456.7391052
712	16	88	387.1391052
713	13	92	401.4173157
714	16	89	430.2173157
715	9	95	277.5391052
716	13	92	358.3391052
717	7	97	322.2782105
718	7	98	322.2782105
719	11	93	573.356421
720	14	90	495.8173157
721	18	66	682.2782105
722	7	98	258.3391052
723	13	93	591.8782105
724	8	96	267.9391052
725	6	98	248.7391052
726	11	94	530.2782105
727	13	93	527.9391052
728	9	95	341.4782105
729	11	94	424.6173157
730	8	97	267.9391052
731	11	96	508.7391052
732	10	95	520.6782105
733	14	93	516.6782105
734	11	94	530.2782105
735	9	96	362.3391052
736	6	98	291.1391052
737	8	96	310.3391052
738	15	91	441.4782105
739	14	91	495.8173157
740	16	89	471.9391052
741	18	87	491.1391052
742	17	88	566.3391052
743	8	97	374.2782105
744	6	98	291.1391052
745	8	96	374.2782105
746	8	97	352.7391052
747	14	94	347.0782105
748	16	89	387.1391052
749	8	96	352.7391052
750	8	96	352.7391052
751	12	93	391.1391052
752	11	93	381.5391052
753	7	97	300.7391052
754	8	97	395.1391052
755	6	98	291.1391052
756	6	98	291.1391052
757	7	98	343.1391052
758	14	91	411.0173157
759	14	91	537.5391052
760	7	97	300.7391052
761	18	88	406.3391052
762	7	97	300.7391052
763	10	96	287.1391052
764	6	98	248.7391052
765	8	98	352.7391052
766	8	98	374.2782105
767	18	76	533.5391052
768	6	98	248.7391052
769	8	97	331.8782105
770	9	96	362.3391052
771	9	96	277.5391052
772	11	95	275.8782105
773	18	66	363.9391052
774	10	95	435.8782105
775	9	96	426.2782105
776	10	96	371.9391052
777	12	94	560.7391052
778	17	88	418.2782105
779	8	98	331.8782105
780	8	97	352.7391052
781	7	99	258.3391052
782	6	98	291.1391052
783	7	98	258.3391052
784	6	98	291.1391052
785	6	98	291.1391052
786	8	97	395.1391052
787	11	95	551.1391052
788	9	95	341.4782105
789	10	95	371.9391052
790	8	96	395.1391052
791	12	96	263.9391052
792	9	97	277.5391052
793	18	76	491.1391052
794	11	96	360.6782105
795	8	97	331.8782105
796	9	95	277.5391052
797	6	98	248.7391052
798	10	94	371.9391052
799	8	96	288.8
800	7	98	279.2
801	6	98	291.1391052
802	8	97	395.1391052
803	7	98	322.2782105
804	15	90	356.6782105
805	11	93	296.7391052
806	9	95	362.3391052
807	12	93	518.3391052
808	7	97	364.6782105
809	10	94	371.9391052
810	8	96	395.1391052
811	8	97	374.2782105
812	6	98	291.1391052
813	10	96	499.8173157
814	10	95	415.0173157
815	8	97	331.8782105
816	13	93	527.9391052
817	12	93	539.8782105
818	8	96	374.2782105
819	10	94	499.8173157
820	9	96	404.7391052
821	9	95	383.8782105
822	10	95	287.1391052
823	12	93	391.1391052
824	12	93	455.0782105
825	11	94	487.8782105
826	16	89	493.4782105
827	16	91	493.4782105
828	17	89	545.4782105
829	6	98	291.1391052
830	11	94	424.6173157
831	6	98	291.1391052
832	8	96	395.1391052
833	8	97	416.6782105
834	13	92	591.8782105
835	11	93	466.3391052
836	18	65	619.0173157
837	11	94	403.0782105
838	12	93	412.6782105
839	9	97	490.2173157
840	8	96	331.8782105
841	10	94	435.8782105
842	14	91	559.756421
843	8	96	395.1391052
844	10	95	287.1391052
845	9	95	277.5391052
846	8	97	331.8782105
847	8	97	395.1391052
848	8	96	395.1391052
849	10	96	287.1391052
850	8	96	374.2782105
851	9	95	383.8782105
852	10	97	287.1391052
853	9	96	277.5391052
854	9	95	383.8782105
855	8	96	374.2782105
856	8	98	374.2782105
857	10	95	499.8173157
858	9	95	405.4173157
859	11	93	509.4173157
860	16	88	515.0173157
861	10	95	351.0782105
862	7	97	322.2782105
863	9	96	341.4782105
864	10	95	351.0782105
865	18	87	512.6782105
866	8	96	288.8
867	8	96	288.8
868	7	98	343.8173157
869	18	76	639.8782105
870	18	76	534.2173157
871	10	95	371.9391052
872	11	94	445.4782105
873	10	94	351.0782105
874	8	97	331.8782105
875	8	96	352.7391052
876	9	98	362.3391052
877	7	97	343.1391052
878	10	95	456.7391052
879	9	95	362.3391052
880	10	95	351.0782105
881	6	99	270.2782105
882	8	96	288.8
883	9	97	277.5391052
884	11	94	382.2173157
885	8	96	374.2782105
886	10	96	351.0782105
887	10	94	435.8782105
888	8	96	374.2782105
889	18	35	279.1391052
890	8	97	374.2782105
891	18	14	427.2
892	8	96	331.8782105
893	7	98	322.2782105
894	8	98	331.8782105
895	7	97	343.8173157
896	7	98	364.6782105
897	10	94	415.0173157
898	18	58	554.4
899	18	76	534.2173157
900	12	94	434.2173157
901	14	90	516.6782105
902	18	67	618.3391052
903	12	94	370.2782105
904	12	92	455.0782105
905	8	98	374.2782105
906	10	94	478.956421
907	7	97	322.2782105
908	10	96	351.0782105
909	11	93	424.6173157
910	10	96	351.0782105
911	8	97	374.2782105
912	9	95	298.4
913	8	96	416.6782105
914	11	94	360.6782105
915	11	94	487.8782105
916	9	96	341.4782105
917	8	97	331.8782105
918	11	94	445.4782105
919	11	94	339.1391052
920	8	97	352.7391052
921	18	15	427.2
922	8	97	395.1391052
923	15	91	505.4173157
924	6	99	291.1391052
925	13	91	379.8782105
926	10	95	435.8782105
927	15	92	695.8782105
928	10	94	435.8782105
929	10	94	435.8782105
930	18	14	427.2
931	7	99	300.7391052
932	12	94	497.4782105
933	16	89	599.1391052
934	13	91	443.1391052
935	8	96	353.4173157
936	12	93	306.3391052
937	14	90	473.6
938	18	14	427.2
939	9	95	341.4782105
940	18	14	406.3391052
941	8	97	331.8782105
942	18	15	406.3391052
943	18	14	491.1391052
944	18	15	491.1391052
945	18	25	448.7391052
946	18	14	575.9391052
947	15	91	440.8
948	18	14	491.1391052
949	18	14	406.3391052
950	18	46	469.6
951	18	55	300
952	18	14	257.6
953	18	15	427.2
954	12	93	391.1391052
955	9	96	405.4173157
956	9	97	469.356421
957	18	78	512
958	13	91	464
959	14	94	388.8
960	13	91	443.1391052
961	10	94	371.9391052
962	16	88	492.8
963	16	88	641.5391052
964	18	36	491.1391052
965	18	14	384.8
966	14	93	452.7391052
967	18	14	384.8
968	14	91	473.6
969	18	15	427.2
970	18	14	427.2
971	18	14	512
972	18	15	427.2
973	18	14	512
974	12	92	454.4
975	13	92	358.3391052
976	12	93	348.7391052
977	11	95	339.1391052
978	11	94	423.9391052
979	13	91	464
980	18	14	427.2
981	15	89	547.1391052
982	18	15	406.3391052
983	18	15	427.2
984	14	91	452.7391052
985	18	14	427.2
986	18	14	427.2
987	13	92	464
988	18	14	384.8
989	16	89	535.2
990	18	14	427.2
991	18	76	406.3391052
992	18	15	384.8
993	18	14	427.2
994	18	15	427.2
995	18	14	427.2
996	12	94	391.1391052
997	18	14	427.2
998	18	77	555.0782105
999	18	15	406.3391052
1000	18	36	448.7391052
1001	18	25	554.4
1002	18	14	406.3391052
1003	18	26	406.3391052
1004	18	14	427.2
1005	18	77	384.8
1006	18	57	363.9391052
1007	18	15	342.4
1008	18	66	703.8173157
1009	18	14	575.9391052
1010	16	89	387.1391052
1011	17	87	396.7391052
1012	18	15	406.3391052
1013	11	94	317.6
1014	18	14	257.6
1015	18	14	533.5391052
1016	18	25	703.1391052
1017	16	89	577.6
1018	18	14	639.2
1019	13	93	358.3391052
1020	18	47	279.1391052
1021	18	15	639.2
1022	18	14	554.4
1023	18	56	533.5391052
1024	18	14	681.6
1025	18	45	427.2
1026	18	15	575.9391052
1027	10	95	351.0782105
1028	8	96	331.8782105
1029	8	96	331.8782105
1030	18	14	406.3391052
1031	18	14	533.5391052
1032	17	87	651.1391052
1033	11	95	317.6
1034	18	14	427.2
1035	18	14	448.7391052
1036	11	93	339.1391052
1037	18	14	406.3391052
1038	7	98	343.1391052
1039	18	45	491.1391052
1040	17	89	609.4173157
1041	7	98	300.7391052
1042	10	95	371.9391052
1043	18	57	789.2955262
1044	7	98	300.7391052
1045	18	14	534.2173157
1046	7	97	300.7391052
1047	8	96	310.3391052
1048	16	89	387.1391052
1049	18	4	257.6
1050	18	14	406.3391052
1051	18	15	470.2782105
1052	18	35	385.4782105
1053	18	15	512.6782105
1054	6	98	291.1391052
1055	18	45	385.4782105
1056	18	15	300
1057	18	14	300
1058	18	15	491.1391052
1059	18	15	257.6
1060	18	15	384.8
1061	18	15	533.5391052
1062	18	14	469.6
1063	18	67	618.3391052
1064	18	25	385.4782105
1065	18	14	470.2782105
1066	17	89	651.1391052
1067	18	35	703.1391052
1068	18	25	491.8173157
1069	18	14	406.3391052
1070	18	4	300
1071	9	96	426.956421
1072	18	14	534.2173157
1073	18	45	491.8173157
1074	18	14	470.2782105
1075	18	15	363.9391052
1076	18	15	427.8782105
1077	18	26	300
1078	18	14	682.2782105
1079	18	14	491.1391052
1080	18	26	448.7391052
1081	12	93	348.7391052
1082	18	15	596.8
1083	18	47	682.2782105
1084	18	14	618.3391052
1085	14	93	410.3391052
1086	18	25	533.5391052
1087	18	69	618.3391052
1088	18	14	555.0782105
1089	12	93	433.5391052
1090	18	14	470.2782105
1091	18	15	619.0173157
1092	18	46	300
1093	18	15	575.9391052
1094	18	15	363.9391052
1095	18	14	767.756421
1096	16	89	536.556421
1097	18	45	597.4782105
1098	12	93	433.5391052
1099	18	56	661.4173157
1100	18	26	406.3391052
1101	18	15	534.2173157
1102	18	14	406.3391052
1103	18	14	555.0782105
1104	9	96	341.4782105
1105	18	-18	257.6
1106	12	93	433.5391052
1107	18	14	787.9391052
1108	11	93	381.5391052
1109	11	93	487.8782105
1110	9	97	341.4782105
1111	18	14	618.3391052
1112	15	91	611.0782105
1113	12	93	454.4
1114	18	87	852.556421
1115	11	93	423.9391052
1116	18	15	598.156421
1117	18	14	682.956421
1118	18	25	831.6955262
1119	18	14	810.8346315
1120	12	94	497.4782105
1121	18	26	682.956421
1122	18	4	257.6
1123	18	14	533.5391052
1124	18	25	533.5391052
1125	18	14	660.7391052
1126	10	96	351.0782105
1127	18	14	406.3391052
1128	18	14	406.3391052
1129	18	14	575.9391052
1130	18	14	491.1391052
1131	18	14	703.8173157
1132	12	93	433.5391052
1133	18	25	598.156421
1134	18	15	682.956421
1135	18	14	470.2782105
1136	18	14	427.8782105
1137	18	14	427.8782105
1138	15	91	695.8782105
1139	18	14	257.6
1140	18	14	491.1391052
1141	18	14	555.0782105
1142	18	78	660.7391052
1143	14	91	495.1391052
1144	10	95	329.5391052
1145	10	95	329.5391052
1146	18	15	639.2
1147	18	4	257.6
1148	12	93	348.7391052
1149	18	36	639.8782105
1150	18	25	406.3391052
1151	13	92	507.0782105
1152	18	14	342.4
1153	18	15	512
1154	18	14	512
1155	18	15	724.6782105
1156	11	95	423.9391052
1157	18	26	618.3391052
1158	11	95	402.4
1159	18	25	597.4782105
1160	14	92	537.5391052
1161	18	14	682.2782105
1162	11	94	466.3391052
1163	18	45	491.1391052
1164	12	92	433.5391052
1165	18	14	512
1166	18	15	682.2782105
1167	18	15	682.2782105
1168	18	15	639.8782105
1169	12	93	433.5391052
1170	18	36	491.1391052
1171	17	90	715.0782105
1172	12	94	518.3391052
1173	18	15	427.2
1174	18	14	575.9391052
1175	12	94	433.5391052
1176	18	14	427.2
1177	18	57	448.7391052
1178	18	14	639.2
